,text,label
3825,love brokeback mountain,1
3826,love brokeback mountain,1
3827,is like yeah got acn i love brokeback mountain,1
3828,brokeback mountain so awesom,1
3829,brokeback mountain an awesom movi,1
3830,man love brokeback mountain,1
3831,dudee love brokeback mountain,1
3832,either love brokeback mountain think great homosexu is becom accept,1
3833,anyway that i love brokeback mountain,1
3834,brokeback mountain beauti,1
3835,love brokeback mountain,1
3836,love brokeback mountain,1
3837,is like yeah got acn i love brokeback mountain,1
3838,brokeback mountain so awesom,1
3839,brokeback mountain an awesom movi,1
3840,man love brokeback mountain,1
3841,dudee love brokeback mountain,1
3842,either love brokeback mountain think great homosexu is becom accept,1
3843,anyway that i love brokeback mountain,1
3844,brokeback mountain beauti,1
3845,love brokeback mountain,1
3846,love brokeback mountain,1
3847,is like yeah got acn i love brokeback mountain,1
3848,brokeback mountain so awesom,1
3849,brokeback mountain an awesom movi,1
3850,man love brokeback mountain,1
3851,dudee love brokeback mountain,1
3852,either love brokeback mountain think great homosexu is becom accept,1
3853,anyway that i love brokeback mountain,1
3854,brokeback mountain beauti,1
3855,love brokeback mountain,1
3856,love brokeback mountain,1
3857,is like yeah got acn i love brokeback mountain,1
3858,brokeback mountain so awesom,1
3859,brokeback mountain an awesom movi,1
3860,man love brokeback mountain,1
3861,dudee love brokeback mountain,1
3862,either love brokeback mountain think great homosexu is becom accept,1
3863,anyway that i love brokeback mountain,1
3864,brokeback mountain beauti,1
3865,love brokeback mountain,1
3866,love brokeback mountain,1
3867,is like yeah got acn i love brokeback mountain,1
3868,brokeback mountain so awesom,1
3869,brokeback mountain an awesom movi,1
3870,man love brokeback mountain,1
3871,dudee love brokeback mountain,1
3872,either love brokeback mountain think great homosexu is becom accept,1
3873,anyway that i love brokeback mountain,1
3874,brokeback mountain beauti,1
3875,love brokeback mountain,1
3876,love brokeback mountain,1
3877,is like yeah got acn i love brokeback mountain,1
3878,brokeback mountain so awesom,1
3879,brokeback mountain an awesom movi,1
3880,man love brokeback mountain,1
3881,dudee love brokeback mountain,1
3882,either love brokeback mountain think great homosexu is becom accept,1
3883,anyway that i love brokeback mountain,1
3884,brokeback mountain beauti,1
3885,love brokeback mountain,1
3886,love brokeback mountain,1
3887,is like yeah got acn i love brokeback mountain,1
3888,brokeback mountain so awesom,1
3889,brokeback mountain an awesom movi,1
3890,man love brokeback mountain,1
3891,dudee love brokeback mountain,1
3892,either love brokeback mountain think great homosexu is becom accept,1
3893,anyway that i love brokeback mountain,1
3894,brokeback mountain beauti,1
3895,love brokeback mountain,1
3896,love brokeback mountain,1
3897,is like yeah got acn i love brokeback mountain,1
3898,brokeback mountain so awesom,1
3899,brokeback mountain an awesom movi,1
3900,man love brokeback mountain,1
3901,dudee love brokeback mountain,1
3902,either love brokeback mountain think great homosexu is becom accept,1
3903,anyway that i love brokeback mountain,1
3904,brokeback mountain beauti,1
3905,love brokeback mountain,1
3906,love brokeback mountain,1
3907,is like yeah got acn i love brokeback mountain,1
3908,brokeback mountain so awesom,1
3909,brokeback mountain an awesom movi,1
3910,man love brokeback mountain,1
3911,dudee love brokeback mountain,1
3912,either love brokeback mountain think great homosexu is becom accept,1
3913,anyway that i love brokeback mountain,1
3914,brokeback mountain beauti,1
3915,love brokeback mountain,1
3916,love brokeback mountain,1
3917,is like yeah got acn i love brokeback mountain,1
3918,brokeback mountain so awesom,1
3919,brokeback mountain an awesom movi,1
3920,man love brokeback mountain,1
3921,dudee love brokeback mountain,1
3922,either love brokeback mountain think great homosexu is becom accept,1
3923,anyway that i love brokeback mountain,1
3924,brokeback mountain beauti,1
3925,love brokeback mountain,1
3926,love brokeback mountain,1
3927,is like yeah got acn i love brokeback mountain,1
3928,brokeback mountain so awesom,1
3929,brokeback mountain an awesom movi,1
3930,man love brokeback mountain,1
3931,dudee love brokeback mountain,1
3932,either love brokeback mountain think great homosexu is becom accept,1
3933,anyway that i love brokeback mountain,1
3934,brokeback mountain beauti,1
3935,love brokeback mountain,1
3936,love brokeback mountain,1
3937,is like yeah got acn i love brokeback mountain,1
3938,brokeback mountain so awesom,1
3939,brokeback mountain an awesom movi,1
3940,man love brokeback mountain,1
3941,dudee love brokeback mountain,1
3942,either love brokeback mountain think great homosexu is becom accept,1
3943,anyway that i love brokeback mountain,1
3944,brokeback mountain beauti,1
3945,love brokeback mountain,1
3946,love brokeback mountain,1
3947,is like yeah got acn i love brokeback mountain,1
3948,brokeback mountain so awesom,1
3949,brokeback mountain an awesom movi,1
3950,man love brokeback mountain,1
3951,dudee love brokeback mountain,1
3952,either love brokeback mountain think great homosexu is becom accept,1
3953,anyway that i love brokeback mountain,1
3954,brokeback mountain beauti,1
3955,love brokeback mountain,1
3956,love brokeback mountain,1
3957,is like yeah got acn i love brokeback mountain,1
3958,brokeback mountain so awesom,1
3959,brokeback mountain an awesom movi,1
3960,man love brokeback mountain,1
3961,dudee love brokeback mountain,1
3962,either love brokeback mountain think great homosexu is becom accept,1
3963,anyway that i love brokeback mountain,1
3964,brokeback mountain beauti,1
3965,love brokeback mountain,1
3966,love brokeback mountain,1
3967,is like yeah got acn i love brokeback mountain,1
3968,brokeback mountain so awesom,1
3969,brokeback mountain an awesom movi,1
3970,man love brokeback mountain,1
3971,dudee love brokeback mountain,1
3972,either love brokeback mountain think great homosexu is becom accept,1
3973,anyway that i love brokeback mountain,1
3974,brokeback mountain beauti,1
3975,love brokeback mountain,1
3976,love brokeback mountain,1
3977,is like yeah got acn i love brokeback mountain,1
3978,brokeback mountain so awesom,1
3979,brokeback mountain an awesom movi,1
3980,man love brokeback mountain,1
3981,dudee love brokeback mountain,1
3982,either love brokeback mountain think great homosexu is becom accept,1
3983,anyway that i love brokeback mountain,1
3984,brokeback mountain beauti,1
3985,love brokeback mountain,1
3986,love brokeback mountain,1
3987,is like yeah got acn i love brokeback mountain,1
3988,brokeback mountain so awesom,1
3989,brokeback mountain an awesom movi,1
3990,man love brokeback mountain,1
3991,dudee love brokeback mountain,1
3992,either love brokeback mountain think great homosexu is becom accept,1
3993,anyway that i love brokeback mountain,1
3994,brokeback mountain beauti,1
3995,da vinci code a terribl movi,0
3996,again da vinci code super shitti movi it made like 700 million,0
3997,da vinci code come tomorrow suck,0
3998,thought da vinci code movi realli bore,0
3999,god yahoo game thi trulyaw look da vinci codethem skin it chessboard right,0
4000,da vinci code suck,0
4001,better we know da vinci code bogu inaccur,0
4002,last time da vinci code also bit disappoint me mani thing written the book never mention movi,0
4003,better we know da vinci code bogu inaccur,0
4004,betterw know da vinci code bogu inaccur,0
4005,betterw know da vinci code bogu inaccur,0
4006,jesu fabric la da vinci code christian worthless,0
4007,think bolster argument both england the da vinci code suck,0
4008,betterw know da vinci code bogu inaccur,0
4009,realli hate da vinci code,0
4010,more say da vinci code evil more peopl read,0
4011,da vinci code suck long too slow,0
4012,da vinci code suck expect,0
4013,not sure alreadi threw at but i hate da vinci code,0
4014,is i hate da vinci code it take noth a fuck pop cultur phenomenon get peopl question thing,0
4015,hate da vinci code i may see movi audrey tautou,0
4016,da vinci code realli suck congrat beat jay must been like time rickard we beat in final,0
4017,da vinci code suck,0
4018,also da vinci code poorli written bore,0
4019,hate da vinci code,0
4020,hate da vinci code i may see movi audrey tautou,0
4021,know da vinci code go suck,0
4022,da vinci code suck,0
4023,also think da vinci code suck ball it the worst piec shit have ever read,0
4024,thank god someon sens hate da vinci code,0
4025,rachel could told your nan libarian said i hatedth da vinci code,0
4026,da vinci code suck is also page turner,0
4027,wa da vinci code suck realli bad,0
4028,whatev is realli hate da vinci code,0
4029,hate da vinci code,0
4030,hate da vinci code,0
4031,da vinci code suck btw,0
4032,hate da vinci code,0
4033,fuck hate da vinci code,0
4034,forget i have say i pretti much hate da vinci code,0
4035,ok the da vinci code movi suck incred except the part we see paul bentli butt wa kinda cool,0
4036,want watch da vinci code the time suck we end go fer runaway vacat is realli good movi,0
4037,an interest convers one the professor work about da vinci code suck,0
4038,erm da vinci code it suck,0
4039,erm da vinci code it suck,0
4040,erm da vinci code it suck,0
4041,overslept though jenn not get see da vinci code suck now i have money yeah mayb later,0
4042,da vinci codesuck ballz,0
4043,well da vinci code suck,0
4044,da vinci code suck ass you wonder,0
4045,god just thought hate da vinci code see veri wrong i wa,0
4046,da vinci code suck,0
4047,hate da vinci code i may see movi audrey tautou,0
4048,how much hate da vinci code,0
4049,i absolut loath da vinci code,0
4050,hate da vinci code,0
4051,da vinci code suck you not miss anyth special,0
4052,da vinci code suck lol,0
4053,wa absolut ador amã © lie one my favorit film while da vinci code pretti much suck look good it,0
4054,forgot much hate da vinci code,0
4055,everyon said da vinci code suck ass,0
4056,lol nd heard da vinci code suck,0
4057,x3good nacho libresuck da vinci codesuck carsgood the hedgegood hank for smokinghad moment,0
4058,da vinci code is suck saw movi comment everybodi said stupid bore if movi wa for real it be pretti interest,0
4059,da vinci code suck,0
4060,hate da vinci code,0
4061,also hate da vinci code,0
4062,da vinci code suck ass,0
4063,da vinci code suck,0
4064,da vinci code suck like hoover,0
4065,by way da vinci code movi suck ass,0
4066,da vinci code suck ass,0
4067,i hate da vinci code except much coher with uh less usag the phrase dogfuck retard,0
4068,much da vinci code suck,0
4069,went see da vinci code suck even wors the book,0
4070,da vinci code appar suck even ass film,0
4071,els thought da vinci code kinda suck,0
4072,think start hate da vinci code becaus ha gather lamest peopl cinema,0
4073,da vinci code suck,0
4074,oh i hate da vinci code novel,0
4075,da vinci code suck,0
4076,other news da vinci code suck lama ball,0
4077,still not seen da vinci code kinda suck,0
4078,da vinci code suck,0
4079,da vinci code suck,0
4080,aime been for a week it been realli funth da vinci code suck ass sean been realli awesom support friendindian reserv full white peopl,0
4081,3 though heard da vinci code suck,0
4082,offici hate da vinci code end,0
4083,what been late well friday went see da vinci code suck it cool hang some my friend,0
4084,ya da vinci code realli suck,0
4085,heard da vinci code suck,0
4086,saw da vinci code suck,0
4087,saw da vinci code kinda suck an okay way,0
4088,da vinci code suck,0
4089,da vinci code suck,0
4090,hate da vinci code,0
4091,da vinci code suck btw,0
4092,hate da vinci code,0
4093,did not get see da vinci code suck littl bit hope may happen the come week sometim,0
4094,were hold sign say love jesu christ i hate da vinci code,0
4095,of project fuck hate da vinci code,0
4096,da vinci code suck,0
4097,hate da vinci code movi witha passion wa bore made sad a movi blasphi name jesu be play world wide,0
4098,da vinci code suck,0
4099,we drove bayer lake the da vinci code as expect tom hank suck ass that movi the dramat last 2 minut good,0
4100,da vinci code suck,0
4101,hate da vinci code,0
4102,da vinci code suck,0
4103,i mention da vinci code suck big donkey ball,0
4104,da vinci code suck big donkey ball,0
